adult,backdrop_path,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,production_companies_name,production_companies_country
False,/oMpX8thZFDVZNS4j240HYSMMvyg.jpg,0,"['Drama', 'Horror', 'Thriller']",,827,tt0046911,fr,Les Diaboliques,"The cruel and abusive headmaster of a boarding school, Michel Delassalle, is murdered by an unlikely duo -- his meek wife and the mistress he brazenly flaunts. The women become increasingly unhinged by a series of odd occurrences after Delassalle's corpse mysteriously disappears.",11.909,/pNcwhz3Eyfn3KQ2XykTozbARMpr.jpg,['FR'],1955-01-29,0,117,"['en', 'fr']",Released,"See it, be amazed at it, but... BE QUIET ABOUT IT!",Diabolique,False,7.879,799,"['Véra Films', 'Filmsonor']","['FR', 'FR']"
False,/ii6L97z4uzJ1vPTHOnpTgzkvrXs.jpg,4000000,"['Comedy', 'Science Fiction', 'Fantasy']",,892,tt0101700,fr,Delicatessen,"In a post-apocalyptic world, the residents of an apartment above the butcher shop receive an occasional delicacy of meat, something that is in low supply. A young man new in town falls in love with the butcher's daughter, which causes conflicts in her family, who need the young man for other business-related purposes.",10.857,/bq18nae4FBPGCB8B2ZhBAEyERjq.jpg,['FR'],1991-04-17,1794187,99,['fr'],Released,A futuristic comic feast.,Delicatessen,False,7.332,1222,"['Victoires Productions', 'Constellation', 'Hachette Première', 'Sofinergie Films', 'Sofinergie 2', 'Investimage 2', 'Fondation GAN pour le Cinéma', 'Union Générale Cinématographique (UGC)']","['', '', 'FR', '', '', '', 'FR', 'FR']"
False,/m8mW6Faz4eXPamx0szTiA1cvdbF.jpg,18000000,"['Fantasy', 'Science Fiction', 'Adventure']",,902,tt0112682,fr,La Cité des Enfants Perdus,"A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.",14.815,/whwT3Q9JxbAYzEc3t7uYYcCbTMf.jpg,"['BE', 'FR', 'DE', 'ES', 'GB']",1995-08-17,1738611,108,"['cn', 'fr']",Released,Where happily ever after is just a dream.,The City of Lost Children,False,7.321,918,"['Victoires Productions', 'Constellation Productions', 'Claudie Ossard Productions', 'Eurimages', ""Club d'Investissement Média"", 'Canal+ España', 'Studio Image', 'Cofimage 4', 'Cofimage 5', 'Constellation', 'Elías Querejeta P. C.', 'France 3 Cinéma', 'Lumière Pictures', 'Ossane', 'Phoenix Images', 'PROCIREP', 'Tele München Fernseh Produktionsgesellschaft (TMG)', 'CNC', 'TVE', 'StudioCanal', 'MEDIA Programme of the European Union', 'Sony Pictures Classics']","['', '', '', 'FR', '', 'ES', '', '', '', '', 'ES', 'FR', 'GB', '', '', 'FR', 'DE', 'FR', 'ES', 'FR', 'BE', 'US']"
False,/u1wxXBJpxifopSbVxCjgTVapEE1.jpg,200000,"['Drama', 'Action', 'Crime']",,934,tt0048021,fr,Du rififi chez les hommes,"Out of prison after a five-year stretch, jewel thief Tony turns down a quick job his friend Jo offers him, until he discovers that his old girlfriend Mado has become the lover of local gangster Pierre Grutter during Tony's absence. Expanding a minor smash-and-grab into a full-scale jewel heist, Tony and his crew appear to get away clean, but their actions after the job is completed threaten the lives of everyone involved.",9.713,/heVdAFNZUxXVmO6jiJcEHCvI5lK.jpg,['FR'],1955-04-13,460000,118,"['en', 'fr', 'it']",Released,...Means Trouble!,Rififi,False,7.864,460,"['Indusfilms', 'Société Nationale Pathé Cinéma', 'Prima Films']","['', '', '']"
False,/xV1EfNSEg6id6juJPr1vM6p9x5X.jpg,3500000,"['Drama', 'Thriller', 'Crime', 'Mystery']",,979,tt0290673,fr,Irréversible,A woman’s lover and her ex-boyfriend take justice into their own hands after she becomes the victim of a rapist.,27.264,/rxeDxo8FvZpLu6iplNpxdtAVnfu.jpg,['FR'],2002-05-22,6500000,98,['fr'],Released,Time destroys everything.,Irreversible,False,7.236,2458,"['Wild Bunch', 'Eskwad', 'StudioCanal', 'Les Cinémas de la Zone', 'Nord-Ouest Productions', '120 Films', 'Canal+']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
False,/aTKvtg7KEXnbAPhQ2pF9KXO4oKM.jpg,0,"['Crime', 'Drama', 'Thriller']",,1093,tt0051378,fr,Ascenseur pour l'échafaud,"A self-assured businessman murders his employer, the husband of his mistress, which unintentionally provokes an ill-fated chain of events.",13.126,/dLbf8LtbLQFM7KUaVgwkfKIPqXu.jpg,['FR'],1958-01-29,263404,91,"['de', 'fr']",Released,"Frantic for life and love, frantic for excitement.",Elevator to the Gallows,False,7.628,496,['Nouvelles Éditions de Films (NEF)'],['']
False,/y0eyUFB8dBLKjbQFeAgFMiklQDq.jpg,0,['Drama'],,1254,tt0485241,fr,"Je vais bien, ne t'en fais pas","A 19-year-old searches for her twin brother after he runs away from home, following a fight with their father.",8.488,/yD6skMZZq0Rgn2NhI9dk4B2Dipu.jpg,['FR'],2006-09-06,0,96,['fr'],Released,,"Don't Worry, I'm Fine",False,7.239,521,['Fin Août Productions'],['FR']
False,/4lw52AgWNADFkdU3VSRvFK4TPr6.jpg,0,"['Action', 'Romance']",,1386,tt0169173,fr,C'était un rendez-vous,A high-speed drive through the streets of Paris.,4.901,/xRa1Vs1z2FXmewlLWIM3ZMQilHl.jpg,['FR'],1976-01-01,0,8,['xx'],Released,,Rendezvous,False,7.194,67,['Les Films 13'],['FR']
False,/mgDv2dDihyetAcENxyf2tpXY245.jpg,25000000,"['Music', 'Drama']",http://www.tfmdistribution.com/lamome/lamome.htm,1407,tt0450188,fr,La Môme,"From the mean streets of the Belleville district of Paris to the dazzling limelight of New York's most famous concert halls, Edith Piaf's life was a constant battle to sing and survive, to live and love. Raised in her grandmother's brothel, Piaf was discovered in 1935 by nightclub owner Louis Leplee, who persuaded her to sing despite her extreme nervousness. Piaf became one of France's immortal icons, her voice one of the indelible signatures of the 20th century.",12.714,/pmKVYXBb57iQ9cKXuYF1GCWxBip.jpg,"['CZ', 'FR', 'GB']",2007-02-14,86274793,140,['fr'],Released,The Extraordinary Story of Edith Piaf.,La Vie en Rose,False,7.5,1433,"['TF1 International', 'Légende Films', 'Okko Production', 'Songbird Pictures', 'TF1 Films Production']","['FR', 'FR', 'CZ', 'GB', 'FR']"
False,/cTaT7WiNAS7rCl1sdl7xtYGBx6b.jpg,0,"['Comedy', 'Drama', 'Romance']",,1421,tt0076155,fr,L'Homme qui aimait les femmes,At Bertrand Morane's burial there are many of the women that the 40-year-old engineer loved. In flashback Bertrand's life and love affairs are told by himself while writing an autobiographical novel.,8.725,/doFxMMzi8waOGe0LXjQgWYBSyju.jpg,['FR'],1977-04-27,0,119,['fr'],Released,,The Man Who Loved Women,False,7.2,157,"['Les Films du Carrosse', 'Les Productions Artistes Associés']","['FR', 'FR']"
False,/cyrTS0WBf8KOSNvhszWIsAnDMlL.jpg,0,"['Romance', 'Drama']",,1549,tt0338977,fr,L'Esquive,"A group of teenagers living in a housing project in the outskirts of Paris rehearse a scene from Marivaux's play of the same name. Krimo is determined not to take part, but after developing feelings for Lydia, he quickly assumes the main role and love interest in the play.",6.731,/vrGRVDJqa9WcFbfoIV9vYV3Fg7d.jpg,['FR'],2003-11-25,0,124,['fr'],Released,,Games of Love and Chance,False,6.798,114,"['CinéCinéma', 'Lola Films', 'Noé Productions']","['FR', 'FR', 'FR']"
False,/liIEasMsfpoJY5tMGngRO1NIQ7s.jpg,6400000,"['Music', 'Drama', 'Crime']",http://www.debattremoncoeursestarrete-lefilm.com/,1553,tt0411270,fr,De battre mon cœur s'est arrêté,"Like his father, Tom is a real estate agent who makes his money from dirty, and sometimes brutal, deals. But a chance encounter prompts him to take up the piano and become a concert pianist. He auditions with the help of a beautiful, young virtuoso pianist who cannot speak French - music is their only exchange. But pressures from the ugly world of his day job soon become more than he can handle...",8.294,/tGH2kEVM78VsdXPX4TnhHq7Qdxa.jpg,['FR'],2005-03-16,9293785,107,"['zh', 'fr', 'en', 'ru', 'vi']",Released,Can music tame the raging soul?,The Beat That My Heart Skipped,False,6.943,368,"['La Région Île-de-France', 'Why Not Productions', 'Sédif Productions', 'France 3 Cinéma', 'Cofimage 15', 'Canal+', 'Ciné Cinéma']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
False,/kiSderXBFLpkSp7dZ5RQkHOD5nh.jpg,5300000,"['Drama', 'Comedy', 'Romance']",,1555,tt0283900,fr,L'Auberge espagnole,"A strait-laced French student moves into an apartment in Barcelona with a cast of six other characters from all over Europe. Together, they speak the international language of love and friendship.",9.534,/qKq4uLZDAJhBfpRsfPRYouQ5jW5.jpg,"['FR', 'ES']",2002-06-19,3897799,122,"['it', 'fr', 'es', 'en', 'ca', 'da', 'de']",Released,"They came from Paris, Rome, London and Berlin to… the Spanish Apartment… where a year can change a lifetime.",The Spanish Apartment,False,7.105,1004,"['Mate Producciones S.A.', 'Bac Films', 'Ce Qui Me Meut Motion Pictures', 'France 2 Cinéma', 'Mate Films', 'StudioCanal', 'Vía Digital', 'Fox Searchlight Pictures']","['', 'FR', 'FR', 'FR', '', 'FR', 'ES', 'US']"
False,/37tFM2qQl793fq3fz6n76L59BLA.jpg,0,['Drama'],,1561,tt0061996,fr,Mouchette,A young girl living in the French countryside suffers constant indignities at the hand of alcoholism and her fellow man.,7.699,/raizDhYcnFXwIiQNSrJi3rY4Jhn.jpg,['FR'],1967-03-28,0,81,['fr'],Released,,Mouchette,False,7.482,199,"['Argos Films', 'Parc Film']","['FR', 'FR']"
False,/lns7roobSPQQTF54oSPzkT3qH1q.jpg,0,['Documentary'],,1563,tt0084628,fr,Sans soleil,"A woman narrates the thoughts of a world traveler, meditations on time and memory expressed in words and images from places as far-flung as Japan, Guinea-Bissau, Iceland, and San Francisco.",5.954,/2ZmVbnecEeGoZCimxMhpY0Nz7eh.jpg,['FR'],1983-02-15,30878,100,['fr'],Released,He wrote me...,Sans Soleil,False,7.5,202,['Argos Films'],['FR']
False,/1D4RuUuWwAuTyAp4pOUjfMCrQBY.jpg,0,"['Drama', 'Thriller']",,1567,tt0157016,fr,Seul contre tous,"After completing jail time for beating up a man who tried to seduce his mentally-handicapped teenage daughter, The Butcher wants to start life anew. He institutionalizes his daughter and moves to the Lille suburbs with his mistress, who promises him a new butcher shop. Learning that she lied, The Butcher returns to Paris to find his daughter.",9.835,/4kMB2AAcDQ5diRuh7NTxuS90bx7.jpg,['FR'],1998-05-16,0,89,['fr'],Released,In the bowels of France.,I Stand Alone,False,7.54,439,"['Canal+', 'Les Cinémas de la Zone', 'Love Streams Productions']","['FR', 'FR', '']"
False,/eFe1Beyx0VAcKgnhnSbBdUfsus9.jpg,0,"['Drama', 'Thriller', 'Crime']",,1568,tt0218871,fr,Carne,A butcher in Paris takes his revenge after his daughter is brutally attacked.,12.083,/8r9i7OFgTVrj8EVOSCiSH53Tqmf.jpg,['FR'],1991-05-01,0,38,"['fr', 'de']",Released,,Carne,False,6.833,183,['Les Cinémas de la Zone'],['FR']
False,/3ekis9Ry3lNwRzfh5rRhkLqfeVm.jpg,0,"['Drama', 'Mystery', 'Fantasy']",,1600,tt0101765,fr,La Double Vie de Véronique,"Véronique is a beautiful young French woman who aspires to be a renowned singer; Weronika lives in Poland, has a similar career goal and looks identical to Véronique, though the two are not related. The film follows both women as they contend with the ups and downs of their individual lives, with Véronique embarking on an unusual romance with Alexandre Fabbri, a puppeteer who may be able to help her with her existential issues.",12.928,/oqRyO9xrNBRaxqF9pCHHgLuaATx.jpg,"['FR', 'NO', 'PL']",1991-05-15,1999955,98,"['fr', 'it', 'pl']",Released,"Each of us is matched somewhere in the world, by our exact double - someone who shares our thoughts and dreams.",The Double Life of Véronique,False,7.5,647,"['Sidéral Productions', 'Zespól Filmowy ""Tor""', 'Norsk Film', 'Canal+']","['', '', 'NO', 'FR']"
False,/b8r0lOXNNeIR9bQ3vf3Lr4S1lvj.jpg,0,"['Drama', 'Thriller', 'Mystery']",,1622,tt0415932,fr,Lemming,"After the death of his boss's wife, a young engineer faces the sudden psychological metamorphosis of his own wife, seemingly possessed by the soul of the deceased...",5.692,/oeNPyQRhpnaa4dMyt2lNMQNPv75.jpg,['FR'],2005-05-11,793604,130,['fr'],Released,,Lemming,False,6.66,106,['Diaphana Films'],['FR']
False,/qqkQ4tA3n7zWNnKx8CUczdVNTTc.jpg,64000,['Drama'],,1626,tt0056663,fr,Vivre sa vie: film en douze tableaux,Twelve episodic tales in the life of a Parisian woman and her slow descent into prostitution.,12.322,/rNjXvdHnhXyZDbOBA6KhzWch8bb.jpg,['FR'],1962-09-20,24517,84,['fr'],Released,The many faces of a woman trying to find herself.,Vivre Sa Vie,False,7.799,541,"['Pathé Consortium Cinéma', 'Les Films de la Pléiade']","['FR', 'FR']"
False,/iezEtU0jnEu0P2128PkBxVjJf7x.jpg,0,"['Drama', 'History']",,1627,tt0064285,fr,L'Enfant sauvage,"In 1798, a feral boy is discovered outside the town of Aveyron, France. Diagnosed as mentally impaired, he is relegated to an asylum. A young doctor named Jean Itard becomes convinced that the boy has normal mental capacity, but that his development was hindered by lack of contact with society. He brings the boy home and begins an arduous attempt at education over several years.",7.023,/ivIyyc2VgefJK9LdAogl1BEgmeH.jpg,['FR'],1970-02-26,0,83,['fr'],Released,At last an adult film to which you can take your children.,The Wild Child,False,7.1,256,"['Les Films du Carrosse', 'Les Productions Artistes Associés']","['FR', 'FR']"
False,/1dSopaBgvxYinmhaCOsLoZSeWD3.jpg,0,"['Drama', 'Romance']",,1628,tt0055032,fr,Jules et Jim,"In the carefree days before World War I, introverted Austrian author Jules strikes up a friendship with the exuberant Frenchman Jim and both men fall for the impulsive and beautiful Catherine.",8.11,/kuFjZlcZhQFDtIjuI3GQJjsQG03.jpg,['FR'],1962-01-23,0,110,"['en', 'fr', 'de']",Released,A Hymn to Life and Love,Jules and Jim,False,7.636,832,"['Les Films du Carrosse', 'Sédif Productions (as S.E.D.I.F.)']","['FR', '']"
False,/8ZKnr64zvcsU2xXNlw9vdZ2lE6d.jpg,0,"['Comedy', 'Drama']",,1629,tt0061473,fr,La Chinoise,"A small group of French students are studying Mao, trying to find out their position in the world and how to change the world to a Maoistic community using terrorism.",8.679,/aQacTbz1S0EwTmrx4CxobALHlEr.jpg,['FR'],1967-08-30,30857,96,['fr'],Released,,La Chinoise,False,7.006,178,"['Anouchka Films', 'Les Productions de la Guéville', 'Athos Films', 'Parc Film', 'Simar Films']","['FR', 'FR', '', 'FR', '']"
False,/bEe4xvjFr9kObNeBCw8kce3o047.jpg,1600000,"['Crime', 'Drama', 'Romance', 'Thriller']",,1651,tt0064990,fr,La Sirène du Mississipi,A man orders a mail-order bride but receives instead a con woman.,5.566,/l2jsT4bWzGZry34x4k5eNiSquhv.jpg,"['FR', 'IT']",1969-06-18,7356000,123,['fr'],Released,The bride came as advertised... with an unadvertised special.,Mississippi Mermaid,False,6.62,167,"['Produzioni Associate Delphos', 'Les Films du Carrosse', 'Les Productions Artistes Associés']","['IT', 'FR', 'FR']"
False,/goBPr2y6uMU063J08bXuJjCAlil.jpg,0,"['Comedy', 'Drama']",,1660,tt0074152,fr,L'Argent de poche,"Various experiences of childhood are seen in several sequences that take place in the small town of Thiers, France. Vignettes include a boy's awakening interest in girls, couples double-dating at the movies, brothers giving their friend a haircut, a boy dealing with an abusive home life, a baby and a cat sitting by an open window, a child telling a dirty joke, and a boy who develops a crush on his friend's mother.",7.179,/lBOkXZ2RsL2BO6NlrFgR9yT7J4I.jpg,['FR'],1976-03-17,0,104,"['fr', 'hu', 'it']",Released,,Small Change,False,7.2,117,"['Les Productions Artistes Associés', 'Les Films du Carrosse']","['FR', 'FR']"
False,/lPsKI7VR1FJY3w8iEOBZEhWAESc.jpg,8000000,"['Documentary', 'Family']",http://empereur.luc-jacquet.com/index_flash.htm,1667,tt0428803,fr,La Marche de l'empereur,"Every year, thousands of Antarctica's emperor penguins make an astonishing journey to breed their young. They walk, marching day and night in single file 70 miles into the darkest, driest and coldest continent on Earth.  This amazing, true-life tale is touched with humour and alive with thrills. Breathtaking photography captures the transcendent beauty and staggering drama of devoted parent penguins who, in the fierce polar winter, take turns guarding their egg and trekking to the ocean in search of food. Predators hunt them, storms lash them. But the safety of their adorable chicks makes it all worthwhile. So follow the leader... to adventure!!",11.092,/o9xJ1xG1WKlHkl8ACqq0LShOuMu.jpg,"['FR', 'US']",2005-01-26,127392693,80,"['fr', 'en']",Released,"In the harshest place on Earth, love finds a way.",March of the Penguins,False,7.015,1003,"['Wild Bunch', 'Buena Vista International Film Production France', 'APC', ""L'Institut Polare Français Paul-Émile Victor"", 'Bonne Pioche', 'Canal+', 'National Geographic Films', 'Warner Independent Pictures (WIP)']","['FR', 'FR', 'FR', '', 'FR', 'FR', 'US', 'US']"
False,/mQsMFca19fZsLKMc6x5FjwncTYh.jpg,0,"['Action', 'Adventure', 'Thriller']",,1672,tt0082949,fr,Le Professionnel,"French secret service agent Josselin Beaumont is dispatched to take down African warlord N'Jala. But when his assignment is canceled, he's shocked to learn that his government is surrendering him to local authorities. He is given a mock trial and sentenced to 20 years of hard labor. But Beaumont escapes from prison and vows not only to avenge himself against his betrayers but also to finish his original assignment.",9.12,/dhAZ8T0tTlTNw3D7Cn8wc87sk1w.jpg,['FR'],1981-10-21,0,108,['fr'],Released,,The Professional,False,7.28,435,"['Cerito Films', 'Les Films Ariane']","['', 'FR']"
